Frequency,Magnitude
0.0,4.5411516878828175
0.004975124378109453,13.413417345473945
0.009950248756218905,8.95150021874945
0.014925373134328358,4.725117122161821
0.01990049751243781,3.18783680606152
0.02487562189054726,2.4789771238438765
0.029850746268656716,1.667776934709332
0.03482587064676617,1.278274644664008
0.03980099502487562,1.1050351762121957
0.04477611940298507,0.9049748650692769
0.04975124378109452,0.6854052440557081
0.05472636815920398,0.502001457032351
0.05970149253731343,0.4039272772103145
0.06467661691542288,0.33904172559426243
0.06965174129353234,0.2889566632331951
0.07462686567164178,0.23889935567372672
0.07960199004975124,0.16966702581379786
0.0845771144278607,0.13384424193345953
0.08955223880597014,0.13060243730053697
0.0945273631840796,0.12059820375548613
0.09950248756218905,0.09438810715556271
0.1044776119402985,0.08541654266426207
0.10945273631840796,0.07201536793840711
0.1144278606965174,0.03573747381003632
0.11940298507462686,0.03496496421425276
0.12437810945273632,0.04340343197509891
0.12935323383084577,0.035039620951393353
0.13432835820895522,0.028006004392365
0.13930348258706468,0.019371933561719196
0.14427860696517414,0.015214768476829899
0.14925373134328357,0.013602793664520814
0.15422885572139303,0.007150127180256024
0.15920398009950248,0.0036608511251582823
0.16417910447761194,0.028416092099252187
0.1691542288557214,0.037896441454009694
0.17412935323383083,0.020520269084609556
0.1791044776119403,0.008614532041740144
0.18407960199004975,0.00914586760111045
0.1890547263681592,0.016885057194679913
0.19402985074626866,0.020722699923503847
0.1990049751243781,0.018363194371028877
0.20398009950248755,0.014134257859699795
0.208955223880597,0.018722021773738013
0.21393034825870647,0.01906214841762188
0.21890547263681592,0.00590096963258807
0.22388059701492538,0.008687160022950108
0.2288557213930348,0.01163704068568923
0.23383084577114427,0.015368343358300908
0.23880597014925373,0.026161903626527344
0.24378109452736318,0.031112916995682877
0.24875621890547264,0.03203178781753239
0.2537313432835821,0.042640362145479935
0.25870646766169153,0.040996655076809704
0.263681592039801,0.02075543845728005
0.26865671641791045,0.005828665297999179
0.2736318407960199,0.027853135822474742
0.27860696517412936,0.04712955212903874
0.2835820895522388,0.054102562108098634
0.2885572139303483,0.04719576919786052
0.2935323383084577,0.029148145350457275
0.29850746268656714,0.014457968291850901
0.3034825870646766,0.026437942682204944
0.30845771144278605,0.026000324053010723
0.31343283582089554,0.014867191533519704
0.31840796019900497,0.011534889839686082
0.3233830845771144,0.017878559368201874
0.3283582089552239,0.017403023762529075
0.3333333333333333,0.01564383855998439
0.3383084577114428,0.024585120431659387
0.34328358208955223,0.021502069339461975
0.34825870646766166,0.012434119277816371
0.35323383084577115,0.011499515513856959
0.3582089552238806,0.016329857538215392
0.36318407960199006,0.01522641104978122
0.3681592039800995,0.00769421873489929
0.3731343283582089,0.004897843033153708
0.3781094527363184,0.006303060999236609
0.38308457711442784,0.011064616386530154
0.3880597014925373,0.018624750556067653
0.39303482587064675,0.022026968250937144
0.3980099502487562,0.022272520315531865
0.40298507462686567,0.01721235097824569
0.4079601990049751,0.014838609545580134
0.4129353233830846,0.01213660681501104
0.417910447761194,0.010580137661288423
0.4228855721393035,0.01383553564148755
0.42786069651741293,0.017810081604887274
0.43283582089552236,0.014749808172891394
0.43781094527363185,0.010553653051076401
0.4427860696517413,0.00951011511761885
0.44776119402985076,0.004313050915390431
0.4527363184079602,0.005825361623716086
0.4577114427860696,0.007851717266142519
0.4626865671641791,0.015916911469890743
0.46766169154228854,0.021161209376818955
0.472636815920398,0.021215098029975576
0.47761194029850745,0.02054252574596098
0.4825870646766169,0.01714533438426609
0.48756218905472637,0.009222880196025752
0.4925373134328358,0.010503097052921148
0.4975124378109453,0.035176481319075914
